review,mark
"Как известно, рисовый отвар отличное средство при расстройствах желудочка маленьких деток! Самостоятельно готовить его достаточно долго, а действовать надо быстро!
Выручила кашка - рисовая безмолочная Hipp! Заваривается за пару минут и хорошо регулирует стул, можно применять с 4-5 месяцев! Или в качестве первого прикорма!",1
"Не скажу что эта каша очень понравилась ребенку. скорее она осталась к ней равнодушной. Ела, но буквально несколько ложек. Потом я стала добавлять варенье или ягоды - стала есть с большей охотой. В основном давала ее ей, когда были расстройства желудка. Очень хорошо ""крепит"".",1
"Наконец то у пробковой подложки появилась достойная альтернатива в виде войлочной подложки. Раньше с ней ни разу не сталкивался, и тут пришел и был немного шокирован, не понятно что за зверь. Опасения пропали почти сразу после вскрытия первого рулона. Материал у юниплекс  плотный, края ровные, есть пароизоляция, а это важный аспект в работе. Продается в десятиметровых рулонах, полотно однородной по всей длине без ям, запаха нет. Приятно и удобно с ней работать, комнату 12 метров застелил один бу",1
"Покупал недавно ламинат – отзывы отличные, взяли 8 мм ламинат известного бренда, а вот выбрать подложку было не очень просто. В любом магазине выбор примерно одинаковый: листовая из полистирола, хвойная, войлочная, пробковая и композитная profitex, поэтому выбор был сложный и пришлось выбирать методом исключения… Полистирольную сразу исключили из за низкого уровня шумоизоляции, пробковая 3 мм стоит безумных денег, у двух миллиметровой относительно приемлемая цена, но она слишком тонкая и не буде",1
"Дважды использовал юниплес, , дважды на совершенно разных объектах, первый раз в загородном доме, заказчик самостоятельно ее приобрел с целью утеплить бетонный пол, во втором случае нужно было улучшить звукоизоляцию в панельном доме. В обоих случаях подложка uniplex превзошла мои ожидания, очень порадовала система креплений соседних рулонов. В целом пять баллов, не большой минус за трудность резки, нужен хороший режущий инструмент.",1
"Войлочные подложки часто использую в работе, поскольку задействован в частной ремонтно-строительной бригаде. Но войлок войлоку рознь, поскольку и толщина отличается, и плотность, и качество, а если материал синтетический, то всяких жуков-пауков можно не ждать, а если полностью натуральный – есть вопросы. Уже года полтора рекомендую клиентам покупать войлочную подложку в Uniplex, у них это серия Ecoline. Ширина – 1 метр, длина 10 метров в рулоне. Других не видел, может есть, но мне не встречались",1
"Тушь для ресниц Chanel Sublime de Chanel, действительно очень... во всех отношениях. Очень дорогая, очень качественная, щёточка очень удобная, цвет очень яркий, упаковка очень красивая, прокрашивает очень классно. Расскажу своё впечатление от применения этой туши подробнее. Когда моя мама подарила мне эту дорогущую тушь, я сначала боялась на неё дышать (шутка конечно, но с долей правды). Я сразу оценила красивый и удобный дизайн. Когда открыла эту тушь, меня сильно удивила щёточка - узкая, длинн",1
"Очень удобная щеточка у туши для ресниц Chanel Sublime de Chanel. Благодаря такой форме удается прокрасить даже реснички в уголках глаз буквально от корней, да и такая ""пластиковая""щеточка хорошо расчесывает реснички и создает хороший объем и выразительный взгляд.",1
"О эта тушь для ресниц Chanel Sublime de Chanel, открытие для меня, с моими чувствительными глазками долго мучилась в выборе, но эта тушь меня полностью удовлетворяет, по всем моим критериям, нет раздражения, реснички выглядят привлекательно, не течет, не сыпется. Ядовольна.",1
"Безусловно тушь для ресниц Chanel Sublime de Chanel очень хорошая, но вот я периодически задумывалась - может более дешевые туши не настолько уж хуже, понятно что у них небольшие недостатки, но это не так уж критично. Видимо во мне сидит и квакает жаба).",1
"Обожаю туши с силиконовыми щёточками. В последний раз выбор мой пал на тушь для ресниц Chanel Sublime de Chanel. Мои коротышки сразу удлиннились и немного подкрутились. Привыкнув к новой щёточке уже более уверенной рукой накрасила реснички и поняла -вот она тушь, с которой мои реснички обретут новую жизнь. У меня обычная тушь, неводостойкая. Держится весь день, и к вечеру не осыпается. Аллергии у меня не вызвала. Щёточка удобная, глаза во время макияжа не пачкает, пркрасно разделяет даже густые ",1
"Лично для меня такая тушь по такой цене, особенно например в каком нибудь магазине наподобие Л'этуаль или иль де боте - это непозволимая роскошь. Не понимаю, что же в ней все таки такого, кроме марки и производителя, чтобы так высоко ее оценивать. Но тушь качественная.",1
"Тушь для ресниц Chanel Sublime de Chanel - эту тушь я получила в пробнике при какой то покупке. Очень удивилась такому подарочку, но когда я ею накрасила ресницы то сразу полюбила. Реснички все разделены, ровно прокрашены, удлинены. Очень тоненько ложится, при этом хорошо и естественно смотрится. В скором времени приобрела себе такую в полном объёме и осталась довольна!",1
"Мне очень понравилась тушь для ресниц Chanel Sublime de Chanel. Понравилось то, что она надает ресницам объем, делает их пышнее. Тушь недорогая по цене и очень качественная. Мне ее хватило где-то месяца на три. Удивило то, что она не пересыхает! Всем советую попробовать!",1
"Тушь для ресниц Chanel Sublime de Chanel очень качественная и стоимость как раз об этом и говорит. Хорошая щеточка, достаточно жесткая, но гибкая. Нужно буквально минуту, чтобы нанести эту тушь на оба глаза. Плохо только то, что она очень долго сохнет.",1
"Тушь для ресниц Chanel Sublime de Chanel отличная тушь для своей ценовой категории. когда берешь ее в руки, сразу же ощущается качество, прекрасная щеточка, легко наносить, отличное разделение идет - все в ней просто идеально, только вот цена дороговата.",1
"Замечательная тушь. Свои деньги полностью оправдывает. Ложиться прекрасно, не склеивает ресницы, не оставляет комочков. Очень качественная. Ресницы идеальные после нее. Рекомендую ее всем, так как это, пожалуй, лучшая тушь, какая есть в магазинах. Замечательная!",1
"Начала краситься я очень давно, сначала у мамы брала, потом и своей первой обзавелась. Сейчас туш намного качественне чем раньше, мне нравится, что ее даже не чествуешь на ресницах. Ложится прекрасно без комочков, ресницы не склеиваются, что дает прекрасный результат.",1
"Давно хотела купить себе какие-ибудь крутые кроссовки от моего любимого певца Канье Вест. Естествено, yeezy 350 это уже классика городских улиц, мой выбор пал на них. В магазинах не нашла цвет, который хотела, но нашла он-лайн. Оригинальные кроссовки - это всегда супер. Мне было важно соотношение цены и качества! Кроссовки просто класс! Всем советую. Давно о таких мечтала. Купила yeezy-moscow.ru и безумно рада. Соотношение цены и качества. Теперь моя весна точно будет яркой!",1
"Культиватор -вещь в хозяйстве отличная, да и просто не заменимая .
Долго пытались понять и разобраться что из предложенного подойдёт для небольшого участка в 8 соток. Большая мощность сильно не требуется, а вот манёвренность и вес, играют достаточную роль в этом нелёгком деле, так как необходимость часто поворачивать и разворачивать есть.
Решили выбрать модель 'янис атомик"" и не прогадали. 
Данный культиватор представляет из себя небольшую модель, весом примерно 26 кг, 3.5 лошади вполне хвата",1
"На дачу нужно было бурение скважины проводить, долго выбирали компанию, т. к не только себе делали, но и соседям. Остановили свой выбор на компании «НЕПТУН» https://neptunbur.ru/burenie-na-vodu/artezianskaya-skvazhina/ Приехали в назначенный день две машины рабочих, бурили долго, глубоко. Но сделали на совесть, чувствуется профессиональный подход, и по оптимальной стоимости. Теперь на даче у нас вода лучше, чем в городском водопроводе.",1
"Солянку готовлю не часто, но люблю её.
Для солянки беру мясной бульон и мясо (из которого бульон), вареную колбасу без жира и сервелат, так же лук репчатый, огурцы соленые (маринованные), сметану, оливки (маслины), лимон, можно лавровый лист и чёрный перец.
Если брать продукты приличные, то получится очень вкусно: беру колбасу докторскую ""Стародворскую"" и сервелат ""Стародворский"" (конечно не прямо ум отъешь, но прилично на вкус),.
Люблю сварить погуще, чтобы не воду хлебать, а наслаждаться мя",1
"По роду своей деятельности (строитель) очень часто приходится сталкиваться с такими строительными лесами. Хорошо подойдут такие для внутренних и наружных работ, но не выше 3-4х        метров. Что не скажешь, очень компактны и просты, как в установке, так и в эксплуатации. Но покупать себе не рекомендую, уж очень хлипкие, да и со временем замки креплений приходят в негодность и последующая сборка лесов будет проходить с помощью молотка и какой-то матери, лучше при, необходимости, возьмите на прок",0
"У нас с младшим братом свой маленький строительный бизнес мы занимаемся евроремонтами. Случаи разные бывают и вот попался нам объект где без лесов никак, пришлось покупать. выбор пал на строительные леса Пери и вы знаете намного лучше всяких лестниц, работать просто удобно и быстро. Теперь почти на каждый объект мы завозим леса и начинаем строить производительность повысилась на 15 процентов. Честно скажу довольны что купили, знал бы что так будут востребованы купил бы значительно раньше. Для пе",1
"Незаменимая вещь при строительстве на высоте. Как то был на подработке, так вот собирали эти леса для того что бы собрать крышу. Легкая конструкция. Легко собрать-разобрать. При перевозке  в естественно разобранном виде не занимает слишком много места.",1
"Накрывали крышу во время строительства дома. Самостоятельно изготовить леса было не совсем удобно. Поэтому конструкции Пери были идеальным выходом. Быстро монтируются, компактно хранятся.",1
"Использовал для строительства частного особняка. Удобные, легкие, быстро монтируются и разбираются. Можно недорого арендовать, я брал здесь https://rent-lesov.ru/.",1
"Очень понравилось как выглядит сама упаковка палетки теней для век ""Vivienne Sabo"" - очень стильно и дорого выглядит, приятно и не стыдно взять с собой. Отличный выбор всевозможных оттенков теней позволил выбрать именно те, которые я так давно искала.",1
"Без косметики просто жить не могу, поэтому в моем арсенале есть многообразных теней. Среди них есть тени для век Vivienne Sabo. Хорошее сочетание цены и качества. Гармонично подобраны цвета, на все случаи жизни. Тени не осыпаются, держаться на глазах долго.",1
"Очень порадовали тени для век ""Vivienne Sabo"" неожидала такого хорошего, я бы даже сказала превосходного качества. Очень понравился выбор оттенков, тени держатся довольно долго, не скатываются и не осыпаются. Понравилась и стоимость этих теней, нумаю приобрести еще пару оттенков.",1
"Случайно в магазине обратила внимание на эти тени, благодаря их необычному дизайну. Цены отличные, уровня масс-маркет, даже ниже. Поэтому ничего сверхестественного от этих теней не ждала. 
Сейчас это мои любимые тени, хотя со дня покупки прошло около двух лет. Розочка - это самые темные тени почти с кремовой текстурой, ими удобно подводить глаза. Фон, на котором расположена розочка - это матовые тени, нежно фиолетового цвета. А  сверху - перламутровые тени бежевого оттенка. Всё вместе - прекрас",1
"Здравствуйте!
Мне нравится марка Вивьен Сабо, обожаю их тушь Кабарет. Несколько раз покупала их тени и для век и для бровей. Мне нравится их палетки из 2 и 4 цветов в коричневой гамме. Можно использовать эти оттенки и для век, и для бровей. Очень удобно. Качество хорошее, приятные оттенки, ложатся ровно, но к вечеру немного осыпаются.",1
"Тени для век Vivienne Sabo я бы сказала тени на твердую четверку! Они достаточно мягко ложатся, приятно ощущение на глазах, не рассыпаются, но есть и минусы к сожалению. К минусам я бы отнесла то, что они не стойкие идут и то что их нельзя ронять - ломаются.",1
"Тени очень хорошие, во - первых, хорошо держатся, даже без базы под тени, не скатываются очень - очень долго. Во - вторых, интересное оформление, интересная задумка. Кисти вполне удобные. Есть зеркальце. Цена - около 300 рублей. Советую попробовать, хорошая вещь.",1
"Всем привет!
Если читать книги в жанре фантастики, то лучшие из них, ставшие практически классикой, как этот роман.
Книга отличная, хотя читать ее не просто-она представляет собой серьезную научную фантастику с множеством идей, может быть, слишком много для некоторых людей, не проявляющих особого интереса к одной или двум наукам, упомянутым в этой книге. Картина будущего тут очень современная, в полном соответствии с актуальными футурологическими концепциями.
Мне пришлась по душе эта умная, т",1
"Вкусный, сливочный вкус, если честно давно такого не ела)) советую, хотя до сыра я очень привередлива))) Детям тоже очень-очень понравилось, каждый раз как приходим всегда берём это сыр, жаль то что не всегда на него попадаем когда он по акции! спасибо большое).",1
"Добрый день дорогие друзья. Хотела начать с того, что сыр едят многие люди. Сыр это вкусно, полезно, питательно и в принципе один из самых необходимых продуктов питания в особенности завтрака продукт. На самом деле я очень сильно люблю сыры, особенно за завтраком, особенно за чашечкой кофе и не только если вы понимаете о чем я говорю) Недавно решила сесть на диету и вы не поверите, сыр и диета это оказывается достаточно совместимые 2 вещи. Я перепробовала огромное количество сыров и не всегда на",1
"Скopo вecнa и бoльшинcтвo дeвушeк зaинтepecoвaлиcь кaк пoxудeть. Оcнoвным из пpинципoв здopoвoгo питaния - oткaзaтьcя oт вpeдныx жиpoв и caxapa. Этoт cыp имeннo тo, чтo нужнo. В нeм кaк paз вce в мepу, нo пpи этoм жиpoв минимaльнoe кoличecтвo. Я дoбaвляю фeту в caлaты. Пpeкpacнo coчитaeтcя c caлaтoм Айcбepг и пoмидopaми. Глaвнoe - выбpaть xopoшeгo пpoизвoдитeля. Пpoбoвaлa пoкупaть пoльcкий бeз... 
то продукт который порадует и ценителей выдержанного сыра! По причине того что разнообразие рецепт",1
"Обладает мягким сливочным вкусом. Содержит все полезные элементы молока, содержит много витаминов, которые повышают мышечную активность и работоспособность. Продукт с нежным привкусом крема, хорош для бутербродов Выделяется красивым и насыщенным жёлтым цветом.",1
Сыр и правда хороший.,1
"Только у Южной Сырной Компании мы нашли такое разнообразие сыров, Гауда в их числе. Гауда штортебеккер, Гауда Френдшип, Гауда Ольденбургер, и много других сыров. ООО «Южная сырная компания» - на Юге России одна из самых крупных компаний по производству не только сыра, но и молочных продуктов, майонезы и соусы выше всяких похвал, у них можно заказывать также разные виды оливковых масел, маслин, спредов, маргаринов. 
В целом замечательное качество, остались довольны обслуживанием, бесплатной дост",1
"Балую себя этим сыром, потому что приглянулся состав. На упаковке заверяют, что сыр сделан только из натуральных продуктов. Скоре евсего, производитель нас не обманывает, так как вкус у него отменный! Кстати, производитель - Голландия - родина сыров.
У Гауды очень приятный молочный привкус с кислинкой. Он плотной консистенции, удобно нарезается и не крошится. Удобная упаковка позволяет хранить его дольше обычных. Хорошо плавится, можно использовать в салаты.",1
"Приветствую всех! 

Квартет И мне нравится своим юмором,  он у них простой,  житейский.  Фильмы О чем говорят мужчины,  при чем все 3, отличные комедии.  А чего стоит День выборов и День Радио.  Их последний фильм Громкая связь настоящая мелодрама,  ребята отлично там сыграли.",1
"Как актеры и постановщики спектаклей очень здорово выступают. Еще и кино делают. Сами участвуют в съемках и театральных постановках. Особенно хорошо известны зрителю их фильмы и спектакли: ""День выборов"", ""День радио"", ""О чем говорят мужчины"", ""О чем еще говорят мужчины"", "" Быстрее, чем кролики. "" Все фильмы комедийного жанра. Участвует весь квартет полным составом. А также много музыкантов и талантливейших артистов. Правда так и не могу попасть на их спектакль в театр. Очень хотелось бы, но так",1
"Это лошадь, способная к бегу быстрой, устойчивой рысью; название некоторых пород лошадей, разводимых для испытаний рысистого хода на ипподромах. Сегодня в мире основными породами рысаков считаются три: орловский рысак, американский рысак, французский рысак. Существуют также различные помеси между этими породами. Легкоупряжная порода лошадей, выведенная в России и СССР в XX веке. Красивых мастей. Смотрятся здорово во время бега. Не бегут галопом.",1
"Здравствуйте.
Если денег особо нет, а хочется шашлыка, на помощь приходят куриные крылышки. Получается вкусно. Главное, сделать правильный маринад. Мне больше нравится вариант с мёдом и паприкой. Паприку беру копченную. Так, вкус получается интересным.",1
"Историческая книга, повествующая о любви молодого мичмана Владимира Коковцева и японской гейши Окини- сан. В лирическое повествование вплетены страшные события того времени- Русско- японская и Первая мировая война, две революции. Молодой мичман долгой и сложной тропой, полной проблем и боли, достигает желанного звания адмирала. 
И вроде бы в семье все хорошо: двое сыновей, интеллегентная жена Ольга, да вот только тянет его в Японию, к возлюбленной, с которой он никогда не смог бы соединиться уз",1
"Аккуратная, симпатичная модель, и по цене очень даже приемлемая. Я тогда ещё на скидку попал и на 3к почти меньше вышло. Покупал для дачи, как раз яблони надо было подрезать и убрать наконец-таки орешник. Эту модель позиционируют, как бытовую, но её мощности хватает и для распила брёвен диаметром 30 - 40 сантиметров. Только работать следует не торопясь и только острой цепью, а то будет не удовольствие работы, а мучение. У 4516 в комплекте идёт специальный надфиль для заточки цепи. Я после каждог",1
"Купила попробовать тени для век Essence ""Quattro eyeshadow"" четырехцветную палетку ради интереса, да и протестировать новую косметическую фирму. Понравилось сочетание оттенков в палетке, хорошо гармонируют друг с другом. Цена понравилась - за такую палетку - недорого.",1
"Тени для век Essence ""Quattro eyeshadow"" четырехцветная палетка
Увидела обзор на эту палетку у одного блогера и решила сама проверить. Цена меня удивила, что я считаю плюсом. Бюджетные тени. 
Пигментрированы. Если делать подложку под тени, то скатываться и осыпаться не будут. Самый большой плюс, что не ложаться пятнами. 
Мои любимые цветы самый тёмный и светлый. При желании можно все смешивать и делать тот оттенок, который вам подходит. Держаться достаточно долго, если взять в плюс то что это",1
"Раньше я не пользовалась продукцией essence вообще, но сейчас у меня уже несколько палеток на руках, включая мою самую любимую -  Essence ""Quattro eyeshadow"". У этой продукции действительно хорошее соотношение цены и качества. Продукция не очень дорогая, но и в то же время и не дешевка. Палетки всегда безумно радовали своей пигментацией, в отличии от nyx. Essence намного лучше, и в этом я убедилась сама. Итак, цвета этой палетки базовые, что позволяет ее использовать как и обычном, так и в вечер",1
"Тени для век Essence ""Quattro eyeshadow"" четырехцветная палетка я бы сказала то что надо для естественного и натурального макияжа! очень нравится как ложатся, наносятся и в течении дня как ведут себя - очень красиво и не скатываются! Цена приятно вас порадует.",1
"В моей косметичке недавно появились тени для век Essence ""Quattro eyeshadow"" четырехцветная палетка. Отличное сочетание цветов, как раз как я люблю. Можно сделать красивый макияж - смоки айз. Эти тени хороши еще тем, что он не рассыпаются и не скатываются на глазах.",1
"Мне нравятся тени самых разных оттенков, от нюд до экстримальных ярких цветов. Тени нужно наносить  сухими аппликаторами. Тени (тон 05 без перламутра, подходят для ежедневного применения, отлично подходят для офиса. Макияж век, приходится подправлять, через 3-5 часов, так как тени скатываются.",1
"Тени очень красивые и пигментированые. Стойкие, практически не скатываются. Довольно хорошая косметика за совю стоимость. Качество неплохое, сама буду пользоваться теперь на постоянной основе. Правда жаль, что всего четыре цвета, но зато самые базовые, которые помогут сделать хороший макияж. Палетка отлично подойдет как и новичкам в мире макияжа, так и профессионалам. Цвета насыщенные, деожаться достаточно продолжительное время, но легко убираются средством для снятия макияжа. Думаю, что самые г",1
"У меня палетка из 3 коричневых тонов и темно-серого - хороший набор для базового дневного макияжа.. В целом продукт достойный за смешные деньги. Если его использовать с базой под тени, то они хорошо  держатся примерно часа 4, потом нужно поправлять. В жару ими лучше не пользоваться, так как могут скататься (но у меня и люксовые тени в жару не держатся). ВЫбор.",1
"Могу сказать, что довольно таки хорошие тени. Есть интересные цвета, все они яркие и насыщенные. Держаться неплохо, но, конечно, под конец дня все же немного скатываются  в складочке века. Немного осыпаются. Коробочка не очень симпатичная, да и нет ни кисти (хотя я и не пользовалась бы ей), ни зеркала.
Но все же не рекомендую.",1
"Всем привет.
Недавно приобрела данную палетку, сразу хочется отметить это нежные цвета, с этой палеткой можно создать много различных макияжей. Можно выполнить нюдовый, дневной макияж, так и вечерний. Также можно использовать как подложку.
Сами по себе тени имеют мелкий помол, матовые, сухие прессованные.
Как и все матовые тени, не особо дорогие, пылят. Т. е при нанесении макияжа будьте готовы к тому, что лишние тени осыпятся под глаза.
Тени не слишком пигментированные, полностью оттенок с п",0
"Corsa досталась мне в очень хорошем состоянии, но потом начитался про их капризные двигатели. По совету знакомого механика беру масло shell, он мне и подобрал MILEAGE 5W-40 из их линейки, а она у shell очень огромная, для любых машин и двигателей, и для разных температурных режимов. Езжу, переживания уже пропали, мотор себя чувствует отлично. Маслом доволен.",1
"Не разбираюсь я в авто, но подобрать первую машину помогли. с обслуживанием сам разбирался, масло подбирал на сайте Shell. МАсло неплохое, по цене не самое дорогое, но и не самое дешёвое. Расход у меня есть, но пишут для вагов с пробегом это нормально. На мотор не жалуюсь, работает тихо, менял только расходники. Хорошее масло, на другое переходить не думаю, всё устраивает.",1
"У нас две машины, 9 и 10 ланцер. 9 уже давно на на этом масле, через горловину видно, что мотор чистый, да и по расходу не сильно много ест, хотя насколько знаю любят эти движки масло, тем более у нас 2 литра мотор. На 10 пробег за 100 скоро перевалит, тоже на это мало будут переходить. Читал не раз за Shell, главное на подделку не нарваться, а так масло много кто хвалит, да и изготавливают они его по собой технологии.",1
"Начал лить сразу, как купил мазду GH-ку. Хозяин прошлый говорил, что мало подъедала, но не думал что столько, да и работала шумно, особенно на холодную. Цепь менять не стали, да и двигатель разбирать, начали с замены масла. Взял shell и как чудо произошло. 1-1.5 литра на 10 тысяч, мотор можно сказать шепчет. Удивлён, хотя всегда shell до этого лил во все свои машины, даже когда десятка была, первая.",1
"Наша машина марки Митсубиси с большим пробегом, употребляла много масла, решили залить в нее синтетическое масло фирмы Шелл. Разницу заметили сразу как только заменили масло! Автомобиль будто ожил, хотя он у нас старенький, думали уже делать капитальный ремонт двигателя, но это масло улучшило его работу и с ремонтом пока не торопимся. Советую приобретать у проверенных продавцов, так как можно столкнуться с подделкой, мы заказывали в интернет-магазине и покупкой довольны. Отличное соотношение цен",1
Недавно перелопачивал нет по поиску запчастей бу на свое авто. площадок много по продаже запчастей. но увы ни где нет гарантии что вы переведете свои деньги продавцу и получите качественный товар или вообще его получите. вот наткнулся на бесплатную площадку по продажи запчастей на автомобили с защищенной сделкой- APR. SU. попробовал очень простая регистрация. нашел необходимую запчасть. пообщался с продавцом использовал чат так как не особо люблю разговаривать по телефону и тем что с помощью чат,1
"Натуральное прополисное мыло для очищения кожи мне очень понравилось за его прекрасное качество!!! питает оно просто отлично - кожа нежная, очень мягкая и приятная идет на ощупь! нет никакой стянутости у нее!!!  Стоит в целом приемлемо - так что рекомендую.",1
Отлично.,1
"Отличное мыло всем рекомендую. Друзьям посоветую, хорошо отмывает руки. Очень хороший товар. Надеюсь много людей его купят.",1
"Продукция Натура Сиберики - мой фаворит уже много лет. И не смотря на то, что сейчас они подняли цены, покупаю их продукцию, тем более, что ассортимент постоянно расширяется и о качестве они заботятся.
Это мыло давно поселилось в моей ванной. Особенно нравится использовать его летом, когда кожа подвергается воздействию УФ-лучей. После него она мягкая и бархатная, как после дорогого крема. Но в то же время хорошо очищает кожу, она после него дышит.
Запах тоже нравится - сладковатый, с нотками м",1
"Кстати, я нашёл данный товар через этот сайт: http://opmall.ru/. Он является поисковиком интернет-магазинов и на одном из них я и нашёл мыло. Данное крем-мыло является отличным средством, для убийств микробов на вашем организме и имеет прекрасный запах. Качество отличное, смывается с тела быстро так, что деньги за продукт такого качества небольшие. Написано, что быстро расходуется, к сожалению должен согласится. Мне его хватило всего на три недели. как все понял, для семьи это вообще не рекоменд",1
